8/1bP2n2/7P/5k2/8/Pn2P2K/P6P/B7 w - - 1 1, True, 1K6/2B5/1P2k2P/8/4b3/2Q5/8/8, 79, False, 200, None
1N6/8/Q3Kp1R/4r3/6P1/4np1b/2k5/4r3 w - - 1 1, True, 8/3K4/5R2/8/6N1/4n3/2kQ4/4r3, 25, False, 200, None
8/8/1B2r3/1n2Q2K/2P2Bq1/5pP1/2r5/1k6 w - - 0 1, True, 8/8/1B6/1n2B3/2r5/5KP1/8/1k6, 5, False, 200, None
8/2rp1n2/1q2P1Np/8/8/K1k2QP1/4R3/8 b - - 1 1, True, Q7/3p4/k5N1/2Q4p/8/K5P1/8/8, 18, True, 200, None
7B/kP2P3/5qK1/6b1/3P1r2/8/2bR3R/8 w - - 1 1, True, 7B/kP2P3/6q1/6bK/3P1r2/8/2bR3R/8, 2, True, 200, None
8/N3R2b/5q2/p1P5/3P1K2/k6p/1r3Q2/8 w - - 1 1, True, 8/7b/8/pNPP4/6qK/1k6/6r1/8, 14, True, 200, None
8/P4k1R/7R/5K1R/7r/3P2q1/4P2r/3b4 b - - 1 1, True, Q3k3/6R1/5R2/5K1R/7r/3P4/4P2r/3b4, 6, True, 200, None
1N1Bn3/k1P5/b4p2/3P2P1/8/3P4/8/3b3K b - - 0 1, True, 3B4/5b2/2kn1P2/8/3P4/8/8/6K1, 17, False, 200, None
1b6/3r4/1q5p/7B/5NN1/K3N2R/7P/k7 b - - 0 1, True, 1b6/r7/1q5p/7B/5NN1/K3N2R/7P/k7, 1, True, 200, None
b4B2/8/4p1p1/2pk1K2/1P6/p7/4q3/2B3Q1 w - - 1 1, True, b4B2/8/4p3/6K1/1Pk5/B7/8/8, 15, False, 200, None
8/3r4/1k6/NRR5/1K1R2P1/r6B/5q1n/8 b - - 0 1, True, k1R5/3R4/8/NR6/1K4P1/r6B/5q1n/8, 6, True, 200, None
8/K7/1R2k2P/3r4/2Pb4/3P4/pP4N1/4r3 b - - 1 1, True, 2K5/8/1q5P/2b2k2/8/3P4/8/4r3, 13, False, 200, None
4N3/P7/r5r1/rR6/7N/4b3/P2N4/1K2k3 w - - 1 1, True, 8/r1N5/1r6/8/8/1N2k3/P7/1K6, 10, False, 200, None
3Nb3/1N6/Bk6/b7/2bN4/1pKn1P2/8/8 w - - 0 1, True, 2bN4/8/1k6/7b/5N2/8/3K4/2N5, 13, False, 200, None
r7/5p1P/2pp1KP1/8/2P5/4N2P/8/2n1k3 b - - 0 1, True, 7r/7P/5K2/3p4/7P/4N3/8/4k3, 20, False, 200, None
5nr1/7R/B7/1k3p1Q/8/K7/1n1p3P/2r5 b - - 0 1, True, 8/2k5/5Q2/5p2/8/K7/1n1p3P/2r5, 41, True, 200, None
6Rk/3p4/p7/2Bp1p2/1B3pp1/8/2pK4/8 b - - 1 1, True, 8/8/3p4/8/2kp2K1/5p2/3B4/4B3, 32, False, 200, None
5B1K/2p5/b3Q2p/8/2B5/5bb1/3nk1p1/8 b - - 1 1, True, 8/2p5/4Q3/4b1K1/8/3k4/6p1/6B1, 62, False, 200, None
8/k4N1P/3K2p1/7p/1Q2P3/2p3p1/7p/5q2 w - - 1 1, True, Q7/2k2N2/3Q2p1/4K2p/8/2p3p1/8/7b, 11, True, 200, None
7N/8/B3P3/6R1/P1q1n3/6K1/2r5/2k1Br2 w - - 0 1, True, 7N/8/B4n2/8/P5qK/8/2r5/2k1Br2, 8, True, 200, None
8/5P1Q/N2q4/r5n1/2R5/7p/6K1/k2N3b w - - 0 1, True, 8/5P1Q/N7/r5n1/2R2K2/5q1p/8/k7, 8, True, 200, None
1b6/6k1/6p1/7B/6K1/1q4P1/1N3BP1/2rn4 w - - 1 1, True, 1b6/8/6k1/8/7K/6q1/6P1/2rn4, 10, True, 200, None
2K5/1p6/2b1k3/8/3b1b2/4n2B/1R6/N2n2Q1 b - - 1 1, True, 8/1K3k2/8/1n6/5b2/4nB2/8/Q7, 10, False, 200, None
1Kb5/1B3B2/1rb5/3P4/8/7P/2p4n/2N3k1 w - - 1 1, True, 2K5/1B6/1r6/1n6/4B3/3Nk3/8/8, 15, False, 200, None
2k1b3/3P4/6P1/2Kn2P1/3P1P2/N5n1/P7/8 b - - 0 1, True, 8/k5P1/5P2/2K4n/6N1/1b6/8/8, 31, False, 200, None
8/2pp1p2/2k2pK1/B6B/1p6/4B3/6p1/5b2 w - - 1 1, True, 8/2pp1B2/5K2/1k6/2b5/1pB1B3/6p1/8, 22, True, 200, None
4N2b/8/4P1K1/1R3Rr1/1B2q2B/4n3/6k1/8 w - - 1 1, True, 8/8/4qbK1/5RB1/1B6/8/6k1/8, 6, False, 200, None
K1b5/4p3/8/5q2/2P2b2/1P6/1Q3pR1/Nk6 b - - 1 1, True, K1b5/4p3/8/5q2/2P2R2/1k6/8/8, 8, False, 200, None
8/8/8/1K1RNP1n/3kP3/1pNr4/2p5/2b5 b - - 1 1, True, 8/8/8/5P1n/2K1k3/2bR4/2p5/8, 13, False, 200, None
8/3k4/B5pp/3nB2P/4p3/6p1/5B2/4b2K b - - 0 1, True, 8/4n1P1/6k1/3B4/7p/4b3/6K1/8, 19, False, 200, None
8/r4Nq1/kb2KpB1/8/8/n4R1Q/6P1/8 b - - 0 1, True, 8/6q1/k7/bn6/6K1/R2Q4/6P1/8, 59, True, 200, None
3K4/1p3Rp1/8/2qk3Q/3P4/3B3p/1p5p/8 b - - 0 1, True, 3K4/1p4p1/8/8/5kR1/3B3p/1p2Q3/7q, 10, True, 200, None
4Rr2/3p2K1/8/7p/7p/1r5R/1P6/1b1Q1k2 b - - 1 1, True, 4Rr2/3p2K1/8/7p/7Q/1r3k2/1P3R2/1b6, 10, True, 200, None
2BB1k2/8/8/5r1K/3n4/4n3/pP1b2P1/7B w - - 1 1, True, 5k2/8/8/8/6K1/4n3/1P1b2P1/7q, 8, False, 200, None
KB3k2/8/3r4/4BPb1/Q2b4/8/3p4/5R1q w - - 1 1, True, K4k2/8/8/4QPb1/8/8/3p4/7R, 7, False, 200, None
7B/4k3/1p2P1q1/n4R1N/1P2BK2/8/8/n7 b - - 0 1, True, 8/8/1N1k2B1/7K/1P6/1n6/8/n7, 16, False, 200, None
3n4/4k2b/5P2/3pP1K1/4p3/2pPB3/4N3/8 b - - 0 1, True, 8/5k2/5P1K/4P3/5n2/8/1Bb5/8, 17, False, 200, None
8/5n1N/2N5/5Pp1/k7/P6q/bK1R3P/8 b - - 0 1, True, 8/5n1N/2N5/5Pp1/k7/P7/b2R3P/Kq6, 3, True, 200, None
4B1k1/3p1NP1/3p4/8/8/1PBb3b/7b/7K w - - 1 1, True, 4B3/3p2Q1/3p3k/8/8/1PBb3b/7b/7K, 5, True, 200, None
3q4/8/3R1P2/N3n3/6r1/1NP2N2/2r5/3K1k2 b - - 0 1, True, 8/5q2/8/8/2r5/1NP2n2/1K6/5k2, 11, False, 200, None
8/1rP4P/N2P1p2/8/2k5/K1PnbR2/8/8 b - - 0 1, True, 2R5/7P/3P1p2/2n5/8/1kP1bR2/1r6/K7, 24, True, 200, None
5K1R/8/5n2/q7/1B4B1/5b2/3Q3r/3Nkb2 b - - 1 1, True, 5K1R/8/8/8/6n1/5b2/1N1k4/5b2, 7, False, 200, None
2N4R/nB6/1p6/kN6/1n1P4/b2p4/5K2/8 b - - 0 1, True, 3b4/8/1p6/2n4B/k1N5/8/2K5/8, 27, False, 200, None
k4B2/7n/5b2/1Q3q2/2K5/N6p/3N4/n1B5 w - - 1 1, True, 1k6/7n/Q2B1b2/5q2/2K5/N6p/3N4/n1B5, 3, True, 200, None
K7/4P1B1/5r2/P4P2/1B6/2rP2n1/2P5/1k6 b - - 0 1, True, 6r1/PK6/8/2B2n2/3P4/2k5/8/8, 23, False, 200, None
7R/b1p2q2/N7/N3kn2/7P/2R1r3/4K3/8 w - - 1 1, True, 7R/8/8/q3kn2/7P/4bK2/8/8, 6, False, 200, None
1B6/1n4K1/p1B5/8/p5p1/1pp3p1/4N2k/8 w - - 1 1, True, 8/8/8/p2K4/3BB3/8/3k2p1/1N6, 55, False, 200, None
7n/8/1BR5/p7/q1N5/p4p1K/6Qb/1k6 w - - 1 1, True, 7n/8/2R5/p7/3B4/5p1K/1Q5b/k7, 7, True, 200, None
4b3/4Q3/2N1n3/7r/3K4/1b1P4/5q1B/3k1N2 w - - 1 1, True, 8/8/2b1n3/8/1K1q4/1b2r3/2k5/8, 14, False, 200, None
8/1bR2Nn1/5n1k/1rN5/K7/3P4/6B1/3r4 b - - 0 1, True, 8/8/6r1/1KRN1rk1/8/2N5/8/8, 64, False, 200, None
5K2/p4q1P/7p/1p3Q2/7P/8/p6p/k1B5 w - - 1 1, True, 7Q/p4K2/7p/1p3Q2/7P/8/p7/k1B4q, 3, True, 200, None
1N6/3K4/5Nr1/3n2n1/4kPP1/1R6/qN6/8 b - - 1 1, True, 6r1/2KNn3/2q5/6n1/4kPP1/8/1N6/8, 13, True, 200, None
5r1r/5q2/6kr/1N1P4/1R1K3Q/8/6r1/1R6 b - - 0 1, True, 3rr3/1q6/4K1k1/1N1P4/1R5r/8/6r1/1R6, 11, True, 200, None
7b/1P5n/1p2b3/2k1R3/1p6/2R5/B4p2/5K2 b - - 0 1, True, 8/7n/8/8/2p5/1pk5/B2QRp2/5K2, 14, True, 200, None
3N4/N6Q/1p1R4/3p4/p7/6np/6q1/2k1K3 w - - 1 1, True, 8/8/2R1N3/3p4/p2Q4/N2k2np/6q1/4K3, 19, True, 200, None
1r6/B7/5pp1/4b2K/R7/6p1/1NN1k3/7n w - - 1 1, True, 8/8/5NK1/4b3/1r2n3/4R3/6k1/8, 43, False, 200, None
8/8/4QR1N/3p1P2/8/n1Rqpk2/4r3/6K1 w - - 1 1, True, 8/8/5R1N/5P2/5K2/4Q3/5k2/R7, 21, False, 200, None
B1kN2b1/5p2/8/4R1K1/8/1Q6/b7/b4bn1 w - - 1 1, True, B3R1b1/3k1p2/2Q5/6K1/8/8/b7/b4bn1, 7, True, 200, None
8/4q3/4n2P/2PP1P2/Q7/2b3P1/4P3/1k5K b - - 0 1, True, 8/7P/8/3Pb1n1/8/6P1/4k1K1/8, 37, False, 200, None
4Rk2/1q3r2/4n3/1Q2N3/8/P3B1K1/8/1r1n4 b - - 1 1, True, 3Q4/1q3kr1/5R2/8/6N1/P5K1/8/1r1n4, 16, True, 200, None
k7/1RP5/P5r1/4Q3/1r3n2/8/1pp5/1K4N1 w - - 0 1, True, k7/1RP5/P7/4Q3/1r6/3q3n/5K2/6r1, 8, True, 200, None
2n3k1/3p3p/3p1r1r/5K1B/5R2/8/2p5/7Q w - - 0 1, True, 5k2/3pn2Q/3p4/7K/5r2/8/8/8, 9, False, 200, None
6b1/5p1R/8/2Q3Rq/8/6n1/2p1b2B/k2K4 w - - 1 1, True, 8/8/4Qp2/8/6R1/4k3/2p5/2K1B3, 19, False, 200, None
7n/7p/8/2B5/1PN2q1n/1K6/4k2N/B2N4 b - - 0 1, True, 8/8/3K4/2P5/7p/3kN3/8/q4N2, 49, False, 200, None
1N3B2/2Q5/3P3K/2B2k2/5b2/2n2p2/2q5/3n4 w - - 0 1, True, 3B4/5K2/8/5k2/4n3/5p2/8/3n2B1, 23, False, 200, None
4k1b1/7R/3b1P2/1R6/B2Nq3/8/5Kp1/5n2 w - - 1 1, True, 1R2k1b1/7R/3b1P2/8/B2Nq3/8/5Kp1/5n2, 1, True, 200, None
4b3/4Pb2/b7/k7/5pB1/3PKPP1/B7/8 w - - 0 1, True, 4b3/1b2k3/8/3PKP2/6P1/8/8/8, 18, False, 200, None
K4b2/N7/4n3/2n2Q2/2B2k2/8/3rq3/4R1N1 b - - 0 1, True, K7/2r5/3bn3/5k2/8/8/4N3/4R3, 19, False, 200, None
b7/3Q3r/4nB2/8/2pP4/1k3r2/p3K3/3R4 b - - 0 1, True, b7/3Q4/5B2/8/2pP1n2/1k1r4/p7/2Kr4, 7, True, 200, None
1k3B1K/b4qB1/7B/8/b1Q1b3/b7/8/3N4 b - - 0 1, True, 5BqK/1k6/8/4B3/4b3/bb2B3/8/8, 11, True, 200, None
3k4/5N2/2P3NB/1rp5/2p5/6K1/1P2b3/3b4 b - - 0 1, True, 2b5/8/k2N4/8/2p2BK1/8/2r5/8, 29, False, 200, None
1q6/1p6/7p/K3Q3/2p5/3k4/5Brp/3R2R1 b - - 0 1, True, 1q6/1p6/7p/K7/2p5/2Q5/k4Brp/R5R1, 6, True, 200, None
8/P3K3/2r5/1k3qP1/4B3/4Q1r1/nN5B/8 b - - 0 1, True, 8/P2r4/3K4/1k3qP1/4B3/4Q1r1/nN5B/8, 3, True, 200, None
4r3/3p1KpN/3N4/7k/3b4/5b2/3p3N/4R3 w - - 1 1, True, 5N2/6K1/8/3p1k2/8/3r4/3b4/7R, 17, False, 200, None
5R2/4B2P/k4P1K/1n4n1/4P3/8/3q2NP/8 w - - 1 1, True, 5R2/4BK2/k4P2/8/3q4/8/7P/8, 14, False, 200, None
2R5/5P2/8/1P4qN/1bP5/Pn1k4/8/1K5B w - - 1 1, True, 8/5P2/8/1P6/1P6/K2k4/3n4/q6B, 18, True, 200, None
2Q5/1P6/4PpP1/n7/6p1/2KP4/1P6/1q1k4 b - - 0 1, True, 8/K7/5pq1/8/1P4p1/4k3/6Q1/8, 41, False, 200, None
6K1/4Pb1R/7q/2n3r1/6N1/5r2/6k1/N1Q5 w - - 0 1, True, 6rK/4Pb1R/7q/2n5/6N1/5r2/6k1/N1Q5, 2, True, 200, None
1b4N1/2Pk4/P1p5/P2Q4/8/2q4P/5K2/1b6 b - - 1 1, True, 1Q4N1/3k4/P7/P2p4/8/4q1KP/8/1b6, 69, True, 200, None
r7/1P5P/5Kpp/2Q3P1/1p2r3/3P4/8/4k3 w - - 1 1, True, 8/7P/5PK1/7p/8/1p1P4/6Q1/2Q1k3, 9, True, 200, None
8/1p2N3/3p4/8/5Q2/4B2b/p1pK1k1P/1q6 b - - 0 1, True, 8/1p2N3/3p4/8/8/4B2Q/p1pK1k2/1q6, 12, True, 200, None
7b/7P/8/K4P2/4N3/b3n1P1/b2k2N1/5N2 b - - 0 1, True, 7N/8/8/K4b2/1N6/6P1/1b3k2/8, 16, False, 200, None
1rb5/4k1N1/8/7R/b7/Pp1P1p1K/1N6/8 w - - 0 1, True, 8/8/8/1N5R/2k5/rp3p2/5K2/8, 35, False, 200, None
5B2/4b2r/4K3/4p1R1/1Qr5/8/2k1r1R1/5n2 w - - 1 1, True, 8/8/5K1B/4p3/8/3Q4/4R3/kR6, 15, True, 200, None
3k4/PP4n1/K7/3P3N/NP3P2/8/8/3r2r1 w - - 1 1, True, 7k/5Q2/K6Q/3P3N/NP3P2/8/8/3r2r1, 13, True, 200, None
8/6k1/2p1p3/4Nq1B/2B5/1P6/2PN4/3b3K w - - 1 1, True, 6q1/8/5k2/8/2P3B1/3N2K1/8/3B4, 57, False, 200, None
k2K1b2/1Rp5/3p4/1p2pp2/8/8/Q1PB4/8 b - - 1 1, True, 8/8/1K5B/1p3p2/1k2p3/1Q6/2P5/8, 18, True, 200, None
8/7P/3P4/2K3n1/8/7b/bP1P1P1P/2k1N3 b - - 0 1, True, 8/3N4/3K4/1b6/3k4/5P2/6bP/8, 19, False, 200, None
6B1/4Nn2/7K/1P6/3nN3/8/1r3P1r/4kB2 w - - 0 1, True, 8/8/3K2rr/3N4/4B3/1n6/3k4/8, 34, False, 200, None
8/3r1RRB/K1nB4/3kn3/4r3/6n1/8/5N2 w - - 1 1, True, 8/3n2R1/K1nk4/8/4n3/4N3/8/8, 6, False, 200, None
3Q3B/3p4/q6N/Pp3k1p/8/6p1/K7/b7 b - - 0 1, True, 8/3Q4/q4k2/1p6/7p/3KB1p1/8/8, 69, True, 200, None
8/p4RQP/p5pb/8/5k1K/4P3/2P1p3/8 b - - 1 1, True, 7Q/p2Q1R2/p3k1pb/8/7K/8/2P1p3/8, 8, True, 200, None
k6K/3R1r2/qP1pP3/8/4Qb2/2P5/1P6/8 b - - 0 1, True, 2k4K/5P2/1P6/4Q3/8/2P5/1P6/8, 10, False, 200, None
q1B1QKN1/n6k/8/8/3P4/Nb6/3p4/5n2 w - - 1 1, True, q1B2KN1/n6k/8/7Q/3P4/Nb6/3p4/5n2, 1, True, 200, None
8/6P1/4Nb2/3N1KP1/3q1n1k/7P/2B5/7B b - - 0 1, True, 8/6P1/4Nb2/3NqKP1/5n1k/7P/2B5/7B, 1, True, 200, None
4N3/6R1/4pPP1/2k5/7K/2r1r3/r2P4/7B b - - 0 1, True, 4N3/6R1/4pPPK/2k1r3/3r4/7r/8/8, 9, True, 200, None
1B6/4n1PB/1B6/8/6k1/p3r1b1/P7/1bK5 w - - 1 1, True, 6b1/8/3n4/8/8/4Bk2/p2K4/B7, 26, False, 200, None
1K3k2/1q6/8/p3b3/2Q1P3/4n2P/3B2n1/5B2 w - - 0 1, True, 5n2/1K5k/7P/4b3/B3P3/8/8/8, 22, False, 200, None
7N/1P2k3/1P6/7B/8/Nq3pK1/3pN1b1/8 b - - 0 1, True, 8/1P6/1P3k2/7B/8/N5q1/6N1/4q1K1, 11, True, 200, None
1Bk5/b7/5Q2/6pp/P1r2K2/5p2/8/1N2r3 w - - 0 1, True, 8/b7/8/1k5p/7K/2Q2p2/8/4r3, 19, False, 200, None
6n1/7N/4p1N1/3b1p1P/4P3/4p3/5K1P/2k5 w - - 1 1, True, 6n1/3N4/6N1/6Kb/4k3/8/7P/8, 22, False, 200, None
8/K1k5/3nb3/P6R/2B5/3P3P/1p3P2/4q3 w - - 1 1, True, K7/1q6/3nk3/2R5/3P4/5P1P/8/8, 14, True, 200, None
8/2P3N1/b7/Nb6/4k3/5bQ1/3K1N1r/5q2 b - - 0 1, True, 8/2P3N1/b7/8/2b1k3/Kq6/8/3b4, 17, True, 200, None
q2r4/8/K6P/P2Pb3/2k5/8/R7/3Q1N1n w - - 0 1, True, qr6/8/1K5P/P2Pb3/2k5/8/R7/3Q1N1n, 2, True, 200, None
r7/4B2P/b3B3/4N3/bPB5/8/5K2/1rk5 b - - 0 1, True, 8/7b/8/1P6/5B2/1Bk5/3r1K2/8, 25, False, 200, None
1KR5/p7/2pN1N2/p7/2k1p3/5P1n/3p4/8 b - - 1 1, True, 1q6/8/2K5/8/N3P3/2N5/p7/k7, 64, False, 200, None
4n3/2N3P1/8/2p2n2/3q1P2/4K1nQ/k6N/8 w - - 1 1, True, 8/2N3n1/8/2p2n2/6q1/8/k7/7K, 18, False, 200, None
8/k1pnQ3/2B5/2PN4/p2p4/2p5/2b1K3/8 w - - 1 1, True, Q7/2p5/2B5/k1PN4/p2p4/8/2p5/2K5, 9, True, 200, None
8/5pB1/7n/6kN/8/3PP1PP/3b2n1/3K4 b - - 0 1, True, 8/8/5pk1/2bN4/6PP/5K2/4n3/8, 66, True, 200, None
5b1B/2q5/3k1P2/r7/5N1B/2BN4/4K3/4r3 w - - 1 1, True, 5B2/3k4/5P2/8/5q2/2B5/4K3/4B3, 8, False, 200, None
1k4K1/8/3rPB2/Pq3P2/b7/3Qp3/7P/8 b - - 0 1, True, 2k5/7K/5P2/Pq2B3/b5q1/7r/7P/8, 13, True, 200, None
n7/8/k3B3/R4r1p/4rQ1r/6K1/6PB/8 b - - 1 1, True, 8/8/n7/7p/2Q5/7K/5Br1/4k3, 66, False, 200, None
r1b3B1/KP2p3/8/8/4P1p1/3Q1pP1/8/2k5 w - - 1 1, True, 6B1/1K2p3/8/8/Q3P1p1/6P1/2Q2p2/2k5, 7, True, 200, None
8/1n3R2/1q4B1/2pb4/K2k4/3b4/Q7/3N3R w - - 1 1, True, 8/1n3R2/6B1/2pb4/K1k5/3bN3/1Q6/7R, 5, True, 200, None
1n4r1/8/N7/4Nq2/2p5/1k2P2K/1P5p/5Q2 w - - 0 1, True, 1n4r1/8/N7/8/2p5/1k2P2q/1P6/7K, 6, True, 200, None
3K4/1k6/r7/1b6/p1bBPQ2/p3n3/6N1/8 w - - 1 1, True, k1QK4/8/r7/1b6/p1bBP3/p3n3/6N1/8, 3, True, 200, None
4nR2/8/1n4q1/pR1K4/2Q5/5R2/3k1p2/5r2 w - - 1 1, True, 8/8/3K4/p7/8/5R2/Q2k1p2/1R3r2, 15, True, 200, None
8/8/5bkP/pB1Bp2n/8/2p5/6pK/4B3 w - - 1 1, True, B7/b1B5/2K5/5nk1/8/8/4B3/8, 49, False, 200, None
1N6/Q7/p2N1b2/8/6qp/7K/p7/3Nk2b w - - 0 1, True, 1q6/8/p4K2/8/4N2p/8/3Q4/1k6, 25, False, 200, None
4R3/1B2PB2/5r2/p3B1K1/8/8/6N1/b1k1q3 b - - 0 1, True, 4R3/1B2P3/8/p7/3b4/7r/5q2/2k2K2, 21, True, 200, None
6n1/2N5/Bb4k1/8/N7/b4P2/BpK5/2n5 w - - 1 1, True, 5N1b/8/5k2/5n2/4N3/3K1P2/8/8, 21, False, 200, None
2K1n3/8/5B2/6Nq/8/2Qn4/2bB2b1/k5N1 b - - 1 1, True, 2K5/8/3B4/6Nq/1B6/k7/2Q3b1/6N1, 8, True, 200, None
5K2/1RQ5/8/2p1p3/8/P3r1nk/3b4/1B3n2 b - - 0 1, True, 8/1R3K2/8/3Q4/3b2r1/8/5k2/5n2, 17, False, 200, None
2b3k1/4nN2/3B4/q1B5/2P5/p1K1B3/8/6N1 w - - 1 1, True, 8/7k/8/5b2/2q2B2/4BN2/4K3/8, 16, False, 200, None
2r1BN2/2k1KP2/8/8/5P2/3P4/1pp5/6bb b - - 0 1, True, 2r2b2/2k2P2/7q/4K3/5q2/3P4/8/7b, 15, True, 200, None
8/5Q1n/1pP4p/2B5/1b5p/8/5p2/1k1K2b1 w - - 1 1, True, 8/7n/1pP4p/8/7p/1QB5/5p2/k2K2b1, 5, True, 200, None
8/1p3N2/p2R4/1N6/nP5n/8/3q1k2/3Q3K b - - 0 1, True, 8/1p6/8/1nR5/1P5n/3k4/8/7K, 11, False, 200, None
RB2r3/3k4/4r1R1/8/7K/q4Pb1/R1N5/8 w - - 1 1, True, 4k3/8/8/8/8/3RKPB1/1r2N1q1/8, 90, True, 200, None
r7/5b1p/1K5Q/8/2P1r2N/2R2P2/7q/6k1 b - - 0 1, True, 1q2b3/7p/7Q/r1K5/2P1r2N/2R2P2/8/6k1, 5, True, 200, None
R4Q2/8/2r4N/2n4q/1r6/1N6/2KR4/4b1k1 w - - 1 1, True, 8/8/1r6/2n2N2/3r1k2/1N6/8/1K6, 22, False, 200, None
8/4B1p1/n7/2B2p1K/2r5/5k1n/1Q1p1N2/8 w - - 1 1, True, 8/4B1p1/n7/2B2p1K/8/7n/3pkN2/3Q4, 9, True, 200, None
8/1B3p2/4P2n/4K3/8/r1nN4/5pP1/1R5k b - - 1 1, True, 8/Q4p2/7n/4K3/4n3/4r3/6k1/8, 13, False, 200, None
Q7/1R4r1/q1p2p2/k1P5/3R4/7r/7P/1K6 w - - 1 1, True, 8/1R4r1/Q1p2p2/2P5/k7/7r/7P/1K6, 3, True, 200, None
8/4BP1P/4N1P1/3p2q1/8/8/3p3n/K2Rk3 b - - 0 1, True, 2Q1Q3/8/6P1/8/3p4/5k2/3B4/K7, 17, False, 200, None
b1K5/5k1B/5P2/p5PB/1PP5/1n6/1b6/8 b - - 1 1, True, 5k2/5P2/P3K3/8/3b2B1/3b4/8/8, 19, False, 200, None
2R5/3K2kP/5bp1/8/5N2/5B2/2N4P/1q4n1 w - - 1 1, True, 2R2Q2/3K1k2/5bp1/8/5N2/5B2/2N4P/1q4n1, 3, True, 200, None
2B3r1/k2p4/r7/7P/1K5n/P7/3qN3/4R3 w - - 0 1, True, 2B5/k2p4/1r6/K5rP/7n/P7/2q1N3/4R3, 6, True, 200, None
8/2K1R3/3b2R1/1p6/rp6/N4kp1/3B2n1/8 w - - 0 1, True, 8/4K3/8/1p6/8/p5R1/3Bk1n1/8, 9, False, 200, None
8/7p/1P1bK3/7n/8/1Rq5/k1Rr2NR/8 b - - 1 1, True, 3rK3/7p/1P3q2/4b2R/8/8/k5N1/8, 11, True, 200, None
5r2/2K5/7P/1P2N1P1/4P3/1P5k/P1b2n2/8 w - - 1 1, True, 6Q1/4K3/7r/8/4b3/1P5k/P7/8, 20, False, 200, None
5k2/8/P7/1P6/1bBn3K/4R2n/2R1P3/5q2 b - - 0 1, True, 5k2/7K/P7/1P5q/2Bn4/6bn/2R1P3/8, 9, True, 200, None
8/5Np1/2BK4/p1p3P1/2p5/b7/5N1b/k7 w - - 0 1, True, 8/8/6p1/pK2b1P1/4B3/k7/8/8, 18, False, 200, None
7R/p4pb1/2b1R3/3p1k1p/8/1pK5/8/5B2 w - - 1 1, False, 8/5R2/p4p2/1b2k3/5b2/1BK5/3p4/8, 100, False, 200, None
3R1R2/3b4/1r6/Q4Krp/8/r5b1/5B2/7k w - - 0 1, True, 8/8/1r2b3/3rK2p/5r2/6b1/8/7k, 12, True, 200, None
2R5/8/N2pn2K/1N1p2Bp/3p4/8/3k4/5b2 b - - 1 1, True, 8/8/3p4/1N1pn3/8/4K3/2k5/3R4, 32, False, 200, None
7n/k5q1/2r2Q2/5P2/2B5/3r4/K3P1B1/1B6 b - - 0 1, True, 7n/k7/8/5P2/8/2q5/4P1B1/rK6, 13, True, 200, None
1n4k1/8/3P1Pq1/1B4Kb/7P/5n1P/3Q4/8 w - - 0 1, True, 1n4k1/3P4/6b1/K7/2n4P/1q5P/8/8, 16, True, 200, None
8/k3K2P/3P4/3P4/1N3P2/6b1/B4p1b/4r3 w - - 0 1, True, 3QK3/k4B2/2q5/8/8/6b1/7b/8, 14, False, 200, None
1Q6/b3Kn1r/1N6/1R3p2/8/2B5/1b6/k4r2 w - - 1 1, True, 8/4Kn1r/1N6/5p2/8/2B5/1R6/Q1k2r2, 5, True, 200, None
5nK1/Npb5/8/8/2Q3N1/2P5/1k3P2/4q2r w - - 1 1, True, 5K2/1p6/8/3N4/6k1/2P5/5P2/7r, 19, False, 200, None
8/3K4/1R2B3/3r2N1/k4B2/4q1n1/4Bb2/7N w - - 0 1, True, 4q3/8/1RK5/3B2N1/k7/6n1/4BN2/8, 40, True, 200, None
Bk5Q/8/1p4q1/8/1p1Np3/5nPp/8/2K5 b - - 1 1, True, q7/5k2/1p1N3Q/8/1K2p3/5nP1/8/8, 32, True, 200, None
8/5B2/8/2n1P3/2pp4/5p1p/p1K3k1/2Q2r2 b - - 0 1, True, 8/5B2/8/4q3/2p5/1n1pKp1p/6k1/8, 9, True, 200, None
7b/N3B3/8/1P1N1q2/3B3k/1B4r1/6b1/6K1 b - - 1 1, True, 8/8/2N5/1P5k/4b3/2b2qr1/4K3/8, 15, True, 200, None
2R2N2/K7/1p5p/npR5/5p1n/8/8/3B2k1 b - - 0 1, True, 8/8/K7/7p/8/8/4Bkn1/3Rn3, 29, False, 200, None
rQ6/3k1b2/1pb5/2p5/6P1/7R/5n2/B1K5 w - - 1 1, True, 2r5/8/6R1/1pp5/8/1k6/8/B1K5, 23, False, 200, None
5KB1/8/8/2pp1b2/5n2/2bp4/3N4/k2Q3n b - - 1 1, True, 5KB1/8/8/2pp1b2/5n2/kQbp4/3N4/7n, 4, True, 200, None
1KB5/8/6P1/6p1/2B3p1/3p3P/p1p4k/6n1 b - - 0 1, True, 8/3q4/1K6/1q4p1/6P1/3p4/7k/6n1, 17, True, 200, None
n3b1K1/b1N2R2/5k2/8/1R1Q4/7n/4p3/2n5 b - - 0 1, True, n3b1K1/b1N4R/5Q2/7k/1R6/7n/4p3/2n5, 4, True, 200, None
8/5n2/1k6/2b1pB2/2P4K/P7/1Nb4p/6N1 b - - 0 1, True, 8/5n2/1k6/2b1p3/2P5/P6B/1Nb5/6qK, 9, True, 200, None
